Case ID,Activity,Complete Timestamp,noise
39,Check  application  form completeness,2017-10-31 12:47:30.821,
39,Appraise property,2017-10-31 13:50:33.196,
39,Check credit history,2017-10-31 16:58:41.051,
39,Assess loan risk,2017-10-31 18:13:11.958,
39,Assess eligibility,2017-10-31 20:00:01.641,
39,Reject application,2017-10-31 21:57:39.266,
39,end_event_Loan application rejected,2017-10-31 23:42:39.884,
40,start_event_Loan  application received,2017-10-31 15:01:11.347,
40,Check  application  form completeness,2017-10-31 15:26:57.715,
40,Check credit history,2017-10-31 15:40:52.194,
40,Appraise property,2017-10-31 16:00:37.929,
40,Assess loan risk,2017-10-31 16:58:01.201,
40,Assess eligibility,2017-10-31 18:58:22.572,
40,Check if home insurance quote is requested,2017-10-31 19:13:54.563,
40,Send acceptance pack,2017-10-31 19:19:38.245,
40,Verify repayment agreement,2017-10-31 19:20:58.530,
40,Cancel application,2017-10-31 19:44:11.163,
40,end_event_Loan  application canceled,2017-10-31 20:40:11.663,
40,end_event_Loan  application canceled,2017-10-31 20:40:11.663,true
41,start_event_Loan  application received,2017-11-01 00:43:51.641,
41,Check  application  form completeness,2017-11-01 02:28:18.764,
41,Return application back to applicant,2017-11-01 05:16:14.511,
41,Receive updated application,2017-11-01 05:37:59.730,
41,Check  application  form completeness,2017-11-01 06:02:32.404,
41,Check credit history,2017-11-01 07:23:13.840,
41,Assess loan risk,2017-11-01 10:58:30.069,
41,Appraise property,2017-11-01 11:43:01.639,
41,Assess eligibility,2017-11-01 11:47:28.604,
41,Check if home insurance quote is requested,2017-11-01 12:01:00.506,
41,Send acceptance pack,2017-11-01 12:48:17.748,
41,Verify repayment agreement,2017-11-01 13:37:36.926,
41,Approve application,2017-11-01 14:11:06.375,
41,end_event_Loan  application approved,2017-11-01 14:58:34.632,
42,start_event_Loan  application received,2017-11-01 01:14:29.648,
42,Check  application  form completeness,2017-11-01 01:18:05.665,
42,Appraise property,2017-11-01 01:22:25.631,
42,Check credit history,2017-11-01 04:11:12.466,
42,Assess loan risk,2017-11-01 05:15:47.617,
42,Assess eligibility,2017-11-01 06:56:22.612,
42,Reject application,2017-11-01 07:46:50.724,
42,end_event_Loan application rejected,2017-11-01 08:23:48.574,
43,start_event_Loan  application received,2017-11-03 01:48:58.951,
43,Check  application  form completeness,2017-11-03 01:55:16.897,
43,Appraise property,2017-11-03 02:33:37.996,
43,Check credit history,2017-11-03 03:47:27.347,
43,Assess loan risk,2017-11-03 05:08:34.876,
43,Assess eligibility,2017-11-03 05:37:36.565,
43,Check if home insurance quote is requested,2017-11-03 07:44:46.545,
43,Send home insurance quote,2017-11-03 08:25:17.193,
43,Verify repayment agreement,2017-11-03 08:54:24.192,
43,end_event_Loan  application approved,2017-11-03 08:54:24.192,true
43,Cancel application,2017-11-03 09:16:15.001,
43,end_event_Loan  application canceled,2017-11-03 11:08:20.883,
44,start_event_Loan  application received,2017-11-03 20:07:55.539,
44,Check  application  form completeness,2017-11-03 22:54:34.727,
44,Return application back to applicant,2017-11-03 23:58:58.845,
44,Receive updated application,2017-11-04 00:34:48.495,
44,Check  application  form completeness,2017-11-04 01:17:54.518,
44,Return application back to applicant,2017-11-04 02:03:37.834,
44,Receive updated application,2017-11-04 03:30:47.344,
44,Check  application  form completeness,2017-11-04 06:36:10.843,
44,Return application back to applicant,2017-11-04 07:42:25.233,
44,Receive updated application,2017-11-04 10:09:52.990,
44,Check  application  form completeness,2017-11-04 11:15:52.954,
44,Return application back to applicant,2017-11-04 12:13:37.087,
44,Receive updated application,2017-11-04 13:14:28.586,
44,Check  application  form completeness,2017-11-04 14:28:06.824,
44,Return application back to applicant,2017-11-04 14:53:06.971,
44,Receive updated application,2017-11-04 14:54:43.383,
44,Check  application  form completeness,2017-11-04 15:52:10.496,
44,Return application back to applicant,2017-11-04 17:45:45.028,
44,Receive updated application,2017-11-04 20:10:49.680,
44,Check  application  form completeness,2017-11-04 20:22:26.091,
44,Check credit history,2017-11-04 22:11:14.620,
44,Return application back to applicant,2017-11-04 22:11:14.620,true
44,Assess loan risk,2017-11-04 23:53:11.560,
44,Cancel application,2017-11-04 23:53:11.560,true
44,Appraise property,2017-11-05 00:08:36.558,
44,Assess eligibility,2017-11-05 00:39:48.011,
44,Check if home insurance quote is requested,2017-11-05 01:13:10.763,
44,Send acceptance pack,2017-11-05 08:37:44.807,
44,Verify repayment agreement,2017-11-05 08:40:43.927,
44,Approve application,2017-11-05 09:04:26.418,
44,end_event_Loan  application approved,2017-11-05 10:55:07.672,
45,start_event_Loan  application received,2017-11-04 14:09:41.849,
45,Check  application  form completeness,2017-11-04 15:19:11.010,
45,Return application back to applicant,2017-11-04 15:23:11.388,
45,Receive updated application,2017-11-04 18:34:22.012,
45,Check  application  form completeness,2017-11-04 19:40:27.073,
45,Return application back to applicant,2017-11-04 19:46:48.304,
45,Receive updated application,2017-11-04 21:09:19.419,
45,Check  application  form completeness,2017-11-04 21:35:41.007,
45,Return application back to applicant,2017-11-04 22:11:12.717,
45,Check  application  form completeness,2017-11-04 22:11:12.717,true
45,Receive updated application,2017-11-04 23:06:02.574,
45,Check  application  form completeness,2017-11-04 23:47:03.317,
45,Return application back to applicant,2017-11-04 23:48:39.173,
45,Receive updated application,2017-11-05 00:10:42.108,
45,Check  application  form completeness,2017-11-05 02:36:15.543,
45,Return application back to applicant,2017-11-05 03:14:38.579,
45,Receive updated application,2017-11-05 04:00:43.547,
45,Check  application  form completeness,2017-11-05 05:08:49.674,
45,Check credit history,2017-11-05 05:43:49.094,
45,Appraise property,2017-11-05 06:27:54.343,
45,Assess loan risk,2017-11-05 06:51:20.144,
45,Assess eligibility,2017-11-05 07:07:15.647,
45,Reject application,2017-11-05 09:05:27.637,
45,end_event_Loan application rejected,2017-11-05 12:43:28.086,
46,start_event_Loan  application received,2017-11-05 10:01:03.075,
46,Check  application  form completeness,2017-11-05 10:18:54.903,
46,Appraise property,2017-11-05 10:46:08.790,
46,Check credit history,2017-11-05 11:50:52.393,
46,Assess loan risk,2017-11-05 15:00:59.511,
46,Assess eligibility,2017-11-05 16:34:37.798,
46,Reject application,2017-11-05 16:48:13.475,
46,end_event_Loan application rejected,2017-11-05 17:17:48.121,
47,start_event_Loan  application received,2017-11-06 20:43:03.380,
47,Check  application  form completeness,2017-11-06 20:43:45.332,
47,Return application back to applicant,2017-11-06 20:53:43.511,
47,Receive updated application,2017-11-06 21:37:29.257,
47,Check  application  form completeness,2017-11-06 21:43:06.030,
47,Return application back to applicant,2017-11-06 23:26:05.444,
47,Receive updated application,2017-11-07 00:52:11.888,
47,Check  application  form completeness,2017-11-07 00:52:23.643,
47,Return application back to applicant,2017-11-07 00:54:37.567,
47,Receive updated application,2017-11-07 01:15:01.773,
47,Check  application  form completeness,2017-11-07 02:08:56.716,
47,Appraise property,2017-11-07 02:49:49.867,
47,Check credit history,2017-11-07 03:07:01.310,
47,Assess loan risk,2017-11-07 04:10:54.668,
47,Assess eligibility,2017-11-07 05:36:29.398,
47,Reject application,2017-11-07 05:57:06.357,
47,end_event_Loan application rejected,2017-11-07 08:38:44.955,
48,start_event_Loan  application received,2017-11-07 16:26:23.514,
48,Cancel application,2017-11-07 16:26:23.514,true
48,Check  application  form completeness,2017-11-07 17:59:18.046,
48,Return application back to applicant,2017-11-07 18:10:11.980,
48,Receive updated application,2017-11-07 20:38:50.409,
48,Check  application  form completeness,2017-11-07 21:39:44.589,
48,Appraise property,2017-11-07 21:56:13.263,
48,Check credit history,2017-11-07 22:15:32.827,
48,Assess loan risk,2017-11-07 22:17:21.914,
48,Assess eligibility,2017-11-07 22:38:18.019,
48,Reject application,2017-11-07 22:47:24.417,
48,end_event_Loan application rejected,2017-11-07 23:00:36.994,
49,start_event_Loan  application received,2017-11-08 04:36:56.237,
49,Check  application  form completeness,2017-11-08 06:46:06.140,
49,Return application back to applicant,2017-11-08 08:17:47.161,
49,Receive updated application,2017-11-08 09:20:03.443,
49,Check  application  form completeness,2017-11-08 09:42:17.336,
49,Appraise property,2017-11-08 10:14:17.079,
49,Check credit history,2017-11-08 13:37:49.408,
49,Assess loan risk,2017-11-08 16:56:34.563,
49,Assess eligibility,2017-11-08 17:16:33.168,
49,Reject application,2017-11-08 18:02:55.235,
49,Check if home insurance quote is requested,2017-11-08 18:02:55.235,true
49,end_event_Loan application rejected,2017-11-08 19:25:22.361,
50,start_event_Loan  application received,2017-11-09 15:04:27.244,
50,Check  application  form completeness,2017-11-09 15:59:56.075,
50,Return application back to applicant,2017-11-09 18:27:58.328,
50,Receive updated application,2017-11-09 19:05:23.948,
50,Check  application  form completeness,2017-11-09 19:06:30.173,
50,Appraise property,2017-11-09 19:20:03.776,
50,Check credit history,2017-11-09 19:57:17.663,
50,Assess loan risk,2017-11-09 20:42:23.665,
50,Assess eligibility,2017-11-09 21:32:44.236,
50,Reject application,2017-11-09 22:31:08.270,
50,end_event_Loan application rejected,2017-11-09 23:27:53.027,
51,start_event_Loan  application received,2017-11-11 05:57:12.243,
51,Check  application  form completeness,2017-11-11 07:10:32.623,
51,Appraise property,2017-11-11 07:41:58.398,
51,Check credit history,2017-11-11 07:47:11.777,
51,Assess loan risk,2017-11-11 08:06:03.614,
51,Assess eligibility,2017-11-11 09:48:05.175,
51,Reject application,2017-11-11 11:25:27.487,
51,end_event_Loan application rejected,2017-11-11 12:15:00.009,
52,start_event_Loan  application received,2017-11-12 04:20:50.854,
52,Check  application  form completeness,2017-11-12 04:32:22.530,
52,Return application back to applicant,2017-11-12 05:05:39.039,
52,Receive updated application,2017-11-12 06:09:23.587,
52,Check  application  form completeness,2017-11-12 06:26:21.308,
52,Return application back to applicant,2017-11-12 06:41:13.307,
52,Receive updated application,2017-11-12 07:35:40.429,
52,Check  application  form completeness,2017-11-12 09:46:49.701,
52,Check credit history,2017-11-12 11:37:42.451,
52,Appraise property,2017-11-12 11:47:18.320,
52,Assess loan risk,2017-11-12 12:03:11.375,
52,Assess eligibility,2017-11-12 12:10:48.940,
52,Check if home insurance quote is requested,2017-11-12 13:22:53.494,
52,Send acceptance pack,2017-11-12 13:31:22.983,
52,Verify repayment agreement,2017-11-12 13:58:40.711,
52,Assess loan risk,2017-11-12 13:58:40.711,true
52,Approve application,2017-11-12 14:28:14.161,
52,end_event_Loan  application approved,2017-11-12 14:36:16.839,
53,start_event_Loan  application received,2017-11-12 23:28:09.326,
53,Check  application  form completeness,2017-11-13 01:01:59.863,
53,Appraise property,2017-11-13 01:40:27.309,
53,Check credit history,2017-11-13 02:44:04.131,
53,Assess loan risk,2017-11-13 03:58:02.868,
53,Assess eligibility,2017-11-13 04:49:05.716,
53,Reject application,2017-11-13 04:54:57.069,
53,end_event_Loan application rejected,2017-11-13 05:41:39.259,
54,start_event_Loan  application received,2017-11-13 11:19:36.583,
54,Check  application  form completeness,2017-11-13 13:35:03.299,
54,Appraise property,2017-11-13 15:10:27.534,
54,Check credit history,2017-11-13 15:51:14.368,
54,Receive updated application,2017-11-13 15:51:14.368,true
54,Assess loan risk,2017-11-13 16:00:30.678,
54,Assess eligibility,2017-11-13 16:14:17.477,
54,Check if home insurance quote is requested,2017-11-13 16:36:35.034,
54,Send acceptance pack,2017-11-13 22:31:16.177,
54,Verify repayment agreement,2017-11-14 00:25:26.876,
54,Cancel application,2017-11-14 01:19:51.544,
54,end_event_Loan  application canceled,2017-11-14 01:39:03.740,
55,start_event_Loan  application received,2017-11-17 10:24:59.254,
55,Check  application  form completeness,2017-11-17 10:55:01.129,
55,Check credit history,2017-11-17 11:49:07.048,
55,Assess loan risk,2017-11-17 11:54:15.291,
55,Appraise property,2017-11-17 13:04:04.562,
55,Assess eligibility,2017-11-17 13:49:46.562,
55,Reject application,2017-11-17 13:53:25.987,
55,end_event_Loan application rejected,2017-11-17 13:54:14.081,
56,start_event_Loan  application received,2017-11-18 01:13:01.664,
56,Check  application  form completeness,2017-11-18 01:25:19.967,
56,Check credit history,2017-11-18 02:07:31.462,
56,Appraise property,2017-11-18 02:14:35.701,
56,Assess loan risk,2017-11-18 03:41:11.678,
56,Assess eligibility,2017-11-18 04:50:43.666,
56,Reject application,2017-11-18 06:19:34.330,
56,end_event_Loan application rejected,2017-11-18 06:24:13.488,
57,start_event_Loan  application received,2017-11-18 17:46:36.338,
57,Check  application  form completeness,2017-11-18 20:35:18.353,
57,Return application back to applicant,2017-11-18 22:51:24.098,
57,Receive updated application,2017-11-19 02:21:46.325,
57,Check  application  form completeness,2017-11-19 02:43:42.844,
57,Appraise property,2017-11-19 02:56:34.494,
57,Check credit history,2017-11-19 05:21:04.366,
57,Assess loan risk,2017-11-19 05:54:04.717,
57,Assess eligibility,2017-11-19 06:35:23.783,
57,Check if home insurance quote is requested,2017-11-19 06:48:20.593,
57,Send home insurance quote,2017-11-19 06:48:21.425,
57,Verify repayment agreement,2017-11-19 08:06:58.475,
57,Cancel application,2017-11-19 08:47:39.739,
57,end_event_Loan  application canceled,2017-11-19 11:43:16.322,
58,start_event_Loan  application received,2017-11-19 04:24:22.417,
58,Check  application  form completeness,2017-11-19 04:52:53.246,
58,Return application back to applicant,2017-11-19 05:13:48.552,
58,Receive updated application,2017-11-19 07:51:13.248,
58,Check  application  form completeness,2017-11-19 08:38:20.841,
58,Appraise property,2017-11-19 10:13:05.752,
58,Check credit history,2017-11-19 10:30:15.148,
58,Assess loan risk,2017-11-19 13:52:18.152,
58,Assess eligibility,2017-11-19 14:13:11.843,
58,Reject application,2017-11-19 19:28:25.616,
58,end_event_Loan application rejected,2017-11-19 19:51:50.164,
58,Cancel application,2017-11-19 19:51:50.164,true
59,Receive updated application,2017-11-19 19:51:50.164,true
59,start_event_Loan  application received,2017-11-20 02:41:48.710,
59,Approve application,2017-11-20 02:41:48.710,true
59,Check  application  form completeness,2017-11-20 02:44:18.610,
59,Check credit history,2017-11-20 02:48:39.924,
59,Appraise property,2017-11-20 04:50:42.006,
59,Assess loan risk,2017-11-20 05:47:05.555,
59,Assess eligibility,2017-11-20 05:49:38.776,
59,Reject application,2017-11-20 05:49:51.917,
59,end_event_Loan application rejected,2017-11-20 06:27:50.142,
60,start_event_Loan  application received,2017-11-20 14:55:27.323,
60,Check  application  form completeness,2017-11-20 15:01:31.731,
60,Check credit history,2017-11-20 15:02:53.164,
60,Appraise property,2017-11-20 16:13:27.231,
60,Assess loan risk,2017-11-20 20:16:36.482,
