caseid,activity,ts,noise,outcome
112,Return application back to applicant,2018-01-09 03:50:07.120,,Receive updated application
112,Receive updated application,2018-01-09 05:45:50.337,,Check  application  form completeness
112,Check  application  form completeness,2018-01-09 06:28:24.787,,Return application back to applicant
112,Return application back to applicant,2018-01-09 06:33:00.318,,Receive updated application
112,Receive updated application,2018-01-09 09:08:54.454,,Check  application  form completeness
112,Check  application  form completeness,2018-01-09 09:31:40.433,,Check credit history
112,Check credit history,2018-01-09 10:49:05.395,,Appraise property
112,Appraise property,2018-01-09 10:55:25.173,,Assess loan risk
112,Assess loan risk,2018-01-09 10:58:34.855,,Assess eligibility
112,Assess eligibility,2018-01-09 12:32:20.899,,Check if home insurance quote is requested
112,Check if home insurance quote is requested,2018-01-09 14:04:14.133,,Send home insurance quote
112,Send home insurance quote,2018-01-09 14:59:37.830,,Verify repayment agreement
113,start_event_Loan  application received,2018-01-10 02:09:39.344,,Check  application  form completeness
113,Check  application  form completeness,2018-01-10 04:47:34.413,,Return application back to applicant
113,Return application back to applicant,2018-01-10 06:23:15.001,,Receive updated application
113,Receive updated application,2018-01-10 07:48:04.237,,Check  application  form completeness
113,Check  application  form completeness,2018-01-10 08:48:48.051,,Return application back to applicant
113,Return application back to applicant,2018-01-10 09:07:57.771,,Receive updated application
113,Receive updated application,2018-01-10 10:18:54.334,,Check  application  form completeness
113,Check  application  form completeness,2018-01-10 11:13:45.241,,Return application back to applicant
113,Return application back to applicant,2018-01-10 12:08:57.837,,Receive updated application
113,Receive updated application,2018-01-10 12:16:52.801,,Check  application  form completeness
113,Check  application  form completeness,2018-01-10 12:42:50.500,,Check credit history
113,Check credit history,2018-01-10 13:06:45.084,,Assess loan risk
113,Assess loan risk,2018-01-10 13:31:54.104,,Appraise property
113,Appraise property,2018-01-10 13:48:29.006,,Assess eligibility
113,Assess eligibility,2018-01-10 14:20:35.484,,Check if home insurance quote is requested
116,start_event_Loan  application received,2018-01-11 07:38:53.528,,Check  application  form completeness
116,Check  application  form completeness,2018-01-11 08:11:40.139,,Return application back to applicant
116,Return application back to applicant,2018-01-11 08:45:18.488,,Receive updated application
116,Receive updated application,2018-01-11 10:29:31.380,,Check  application  form completeness
116,Check  application  form completeness,2018-01-11 13:20:24.151,,Return application back to applicant
116,Return application back to applicant,2018-01-11 13:21:04.161,,Receive updated application
116,Receive updated application,2018-01-11 13:45:37.019,,Check  application  form completeness
116,Check  application  form completeness,2018-01-11 15:47:20.676,,Return application back to applicant
116,Return application back to applicant,2018-01-11 16:51:16.292,,Receive updated application
116,Receive updated application,2018-01-11 17:22:29.789,,Check  application  form completeness
116,Check  application  form completeness,2018-01-11 17:57:31.250,,Return application back to applicant
116,Return application back to applicant,2018-01-11 18:09:06.502,,Receive updated application
116,Receive updated application,2018-01-11 18:19:36.469,,Receive updated application
116,Receive updated application,2018-01-11 18:19:36.469,True,Check  application  form completeness
116,Check  application  form completeness,2018-01-11 19:28:50.254,,Check credit history
121,start_event_Loan  application received,2018-01-15 11:45:18.783,,Check  application  form completeness
121,Check  application  form completeness,2018-01-15 13:29:04.322,,end_event_Loan application rejected
121,end_event_Loan application rejected,2018-01-15 13:29:04.322,True,Return application back to applicant
121,Return application back to applicant,2018-01-15 16:07:46.690,,Receive updated application
121,Receive updated application,2018-01-15 17:03:53.028,,Check  application  form completeness
121,Check  application  form completeness,2018-01-15 17:06:43.115,,Return application back to applicant
121,Return application back to applicant,2018-01-15 18:36:34.852,,end_event_Loan  application canceled
121,end_event_Loan  application canceled,2018-01-15 18:53:26.696,True,Receive updated application
121,Receive updated application,2018-01-15 18:53:26.696,,Check  application  form completeness
121,Check  application  form completeness,2018-01-15 23:46:11.835,,Return application back to applicant
121,Return application back to applicant,2018-01-16 02:00:32.374,,Receive updated application
121,Receive updated application,2018-01-16 04:37:21.523,,Check  application  form completeness
121,Check  application  form completeness,2018-01-16 04:40:21.844,,end_event_Loan  application canceled
121,end_event_Loan  application canceled,2018-01-16 04:40:21.844,True,Return application back to applicant
121,Return application back to applicant,2018-01-16 05:07:19.541,,Receive updated application
125,end_event_Loan  application canceled,2018-01-17 03:18:05.444,True,start_event_Loan  application received
125,start_event_Loan  application received,2018-01-17 12:32:16.809,,Check  application  form completeness
125,Check  application  form completeness,2018-01-17 12:55:50.078,,Return application back to applicant
125,Return application back to applicant,2018-01-17 13:08:07.765,,Receive updated application
125,Receive updated application,2018-01-17 13:52:11.949,,Check  application  form completeness
125,Check  application  form completeness,2018-01-17 13:54:15.588,,Return application back to applicant
125,Return application back to applicant,2018-01-17 16:53:35.648,,Receive updated application
125,Receive updated application,2018-01-17 17:01:23.352,,Check  application  form completeness
125,Check  application  form completeness,2018-01-17 17:08:36.064,,Return application back to applicant
125,Return application back to applicant,2018-01-17 18:02:24.556,,Receive updated application
125,Receive updated application,2018-01-17 19:18:25.367,,Check  application  form completeness
125,Check  application  form completeness,2018-01-17 19:56:12.162,,Return application back to applicant
125,Return application back to applicant,2018-01-17 23:02:21.136,,Receive updated application
125,Receive updated application,2018-01-17 23:13:55.208,,Check  application  form completeness
125,Check  application  form completeness,2018-01-17 23:27:50.413,,Check credit history
128,start_event_Loan  application received,2018-01-19 14:15:53.342,,Check  application  form completeness
128,Check  application  form completeness,2018-01-19 14:38:47.016,,Return application back to applicant
128,Return application back to applicant,2018-01-19 14:47:26.484,,Receive updated application
128,Receive updated application,2018-01-19 15:18:39.975,,Check  application  form completeness
128,Check  application  form completeness,2018-01-19 15:50:08.509,,Return application back to applicant
128,Return application back to applicant,2018-01-19 16:05:06.561,,Receive updated application
128,Receive updated application,2018-01-19 16:13:52.144,,Check  application  form completeness
128,Check  application  form completeness,2018-01-19 16:40:12.594,,Return application back to applicant
128,Return application back to applicant,2018-01-19 16:52:10.693,,Receive updated application
128,Receive updated application,2018-01-19 17:08:34.994,,Check  application  form completeness
128,Check  application  form completeness,2018-01-19 17:45:35.381,,Appraise property
128,Appraise property,2018-01-19 18:45:56.604,,end_event_Loan  application approved
128,end_event_Loan  application approved,2018-01-19 18:45:56.604,True,Check credit history
128,Check credit history,2018-01-19 20:06:54.365,,Assess loan risk
128,Assess loan risk,2018-01-19 20:10:03.504,,Assess eligibility
130,start_event_Loan  application received,2018-01-21 15:55:39.264,,Check  application  form completeness
130,Check  application  form completeness,2018-01-21 15:55:51.532,,Check  application  form completeness
130,Check  application  form completeness,2018-01-21 15:55:51.532,True,Return application back to applicant
130,Return application back to applicant,2018-01-21 16:40:28.173,,Receive updated application
130,Receive updated application,2018-01-21 18:37:02.845,,Check  application  form completeness
130,Check  application  form completeness,2018-01-21 18:50:25.505,,Return application back to applicant
130,Return application back to applicant,2018-01-21 20:02:06.568,,Receive updated application
130,Receive updated application,2018-01-21 20:06:35.439,,Check  application  form completeness
130,Check  application  form completeness,2018-01-21 20:56:05.550,,Return application back to applicant
130,Return application back to applicant,2018-01-21 22:48:18.862,,Receive updated application
130,Receive updated application,2018-01-21 22:53:58.547,,Check  application  form completeness
130,Check  application  form completeness,2018-01-21 23:09:55.609,,Return application back to applicant
130,Return application back to applicant,2018-01-22 01:14:05.786,,Receive updated application
