caseid,activity,ts,noise
347,start_event_Loan  application received,2018-08-23 12:04:34.284,
347,Check  application  form completeness,2018-08-23 12:33:16.606,
347,Appraise property,2018-08-23 12:49:10.341,
347,Check credit history,2018-08-23 13:07:31.553,
347,Assess loan risk,2018-08-23 13:44:11.733,
347,Assess eligibility,2018-08-23 15:03:47.645,
348,start_event_Loan  application received,2018-08-23 13:50:34.719,
348,Check  application  form completeness,2018-08-23 15:24:22.840,
348,Return application back to applicant,2018-08-23 15:43:11.435,
348,Receive updated application,2018-08-23 17:38:10.016,
348,Check  application  form completeness,2018-08-23 19:06:55.990,
348,Return application back to applicant,2018-08-23 20:09:52.787,
349,start_event_Loan  application received,2018-08-25 15:06:15.244,
349,Check  application  form completeness,2018-08-25 16:32:16.700,
349,Appraise property,2018-08-25 17:00:06.375,
349,Check credit history,2018-08-25 18:06:13.264,
349,Assess loan risk,2018-08-25 20:20:34.322,
349,Assess eligibility,2018-08-25 20:21:30.160,
350,start_event_Loan  application received,2018-08-26 16:08:03.831,
350,Check  application  form completeness,2018-08-26 17:12:33.497,
350,Return application back to applicant,2018-08-26 17:20:07.375,
350,Receive updated application,2018-08-26 18:26:40.015,
350,Check  application  form completeness,2018-08-26 19:50:53.730,
350,Check credit history,2018-08-26 20:17:50.046,
351,start_event_Loan  application received,2018-08-26 20:47:25.269,
351,Check  application  form completeness,2018-08-26 22:39:09.593,
351,Return application back to applicant,2018-08-26 23:20:38.150,
351,Receive updated application,2018-08-26 23:54:02.116,
351,Check  application  form completeness,2018-08-27 00:17:49.513,
351,Appraise property,2018-08-27 01:10:09.518,
352,start_event_Loan  application received,2018-08-28 19:14:24.976,
352,Check  application  form completeness,2018-08-28 19:26:34.679,
352,Return application back to applicant,2018-08-28 20:56:37.521,
352,Send home insurance quote,2018-08-28 20:56:37.521,True
352,Receive updated application,2018-08-28 21:56:46.189,
352,Check  application  form completeness,2018-08-29 01:25:02.069,
353,start_event_Loan  application received,2018-08-29 11:28:24.326,
353,Check  application  form completeness,2018-08-29 12:31:52.145,
353,Return application back to applicant,2018-08-29 12:38:59.448,
353,Receive updated application,2018-08-29 12:52:20.630,
353,Check  application  form completeness,2018-08-29 14:19:20.454,
353,Check credit history,2018-08-29 15:13:28.558,
354,start_event_Loan  application received,2018-09-01 02:30:23.955,
354,Check  application  form completeness,2018-09-01 02:56:34.760,
354,Return application back to applicant,2018-09-01 03:57:18.286,
354,Receive updated application,2018-09-01 04:33:36.304,
354,Check  application  form completeness,2018-09-01 07:57:46.077,
354,Return application back to applicant,2018-09-01 08:16:52.993,
355,start_event_Loan  application received,2018-09-01 07:22:57.241,
355,Check  application  form completeness,2018-09-01 09:17:54.262,
355,Return application back to applicant,2018-09-01 11:07:33.915,
355,Receive updated application,2018-09-01 12:54:45.095,
355,Check  application  form completeness,2018-09-01 13:22:24.127,
355,Return application back to applicant,2018-09-01 14:04:13.751,
356,start_event_Loan  application received,2018-09-01 14:31:36.714,
356,Check  application  form completeness,2018-09-01 15:32:12.754,
356,Check credit history,2018-09-01 16:09:59.298,
356,Appraise property,2018-09-01 16:15:02.822,
356,Assess loan risk,2018-09-01 16:28:52.669,
356,Assess eligibility,2018-09-01 17:25:23.481,
357,start_event_Loan  application received,2018-09-04 02:56:05.280,
357,Check  application  form completeness,2018-09-04 05:11:27.649,
357,Check credit history,2018-09-04 05:20:02.002,
357,Assess loan risk,2018-09-04 06:07:32.806,
357,Appraise property,2018-09-04 06:18:27.029,
357,Approve application,2018-09-04 06:18:27.029,True
358,Send acceptance pack,2018-09-04 10:31:10.683,True
358,start_event_Loan  application received,2018-09-06 05:25:51.361,
358,Check  application  form completeness,2018-09-06 06:34:09.885,
358,Return application back to applicant,2018-09-06 10:49:50.455,
358,Appraise property,2018-09-06 10:49:50.455,True
358,Receive updated application,2018-09-06 11:09:39.606,
359,start_event_Loan  application received,2018-09-07 08:02:12.379,
359,Approve application,2018-09-07 08:02:12.379,True
359,Check  application  form completeness,2018-09-07 08:28:25.658,
359,Appraise property,2018-09-07 09:05:00.995,
359,Check credit history,2018-09-07 10:56:18.503,
359,Assess loan risk,2018-09-07 10:59:53.028,
360,start_event_Loan  application received,2018-09-07 21:04:44.724,
360,Check  application  form completeness,2018-09-07 22:14:39.011,
360,Appraise property,2018-09-07 22:42:27.022,
360,Check credit history,2018-09-08 01:14:39.575,
360,Assess loan risk,2018-09-08 01:34:29.610,
360,Assess eligibility,2018-09-08 01:47:59.331,
361,start_event_Loan  application received,2018-09-09 14:14:48.927,
361,Check  application  form completeness,2018-09-09 14:21:43.186,
361,end_event_Loan application rejected,2018-09-09 14:21:43.186,True
361,Check credit history,2018-09-09 16:26:30.044,
361,Appraise property,2018-09-09 17:13:28.881,
361,Assess loan risk,2018-09-09 18:40:09.391,
362,start_event_Loan  application received,2018-09-09 22:39:56.910,
362,Check  application  form completeness,2018-09-09 23:56:29.311,
362,Return application back to applicant,2018-09-10 00:51:48.278,
362,Receive updated application,2018-09-10 00:58:10.006,
362,Check  application  form completeness,2018-09-10 01:04:13.719,
362,Return application back to applicant,2018-09-10 01:50:50.621,
363,start_event_Loan  application received,2018-09-10 02:09:48.892,
363,Check  application  form completeness,2018-09-10 03:38:49.626,
363,Check credit history,2018-09-10 03:40:50.708,
363,Assess loan risk,2018-09-10 03:45:16.542,
363,Appraise property,2018-09-10 04:52:24.621,
363,Reject application,2018-09-10 04:52:24.621,True
364,start_event_Loan  application received,2018-09-11 19:04:31.342,
364,Check  application  form completeness,2018-09-11 19:36:29.446,
364,Return application back to applicant,2018-09-11 19:37:25.186,
364,Receive updated application,2018-09-11 20:35:17.354,
364,Check  application  form completeness,2018-09-11 21:47:02.980,
364,Return application back to applicant,2018-09-11 22:15:31.364,
365,start_event_Loan  application received,2018-09-13 00:58:18.073,
365,Check  application  form completeness,2018-09-13 01:01:12.325,
365,Return application back to applicant,2018-09-13 01:18:54.519,
365,Receive updated application,2018-09-13 02:16:08.414,
365,Check  application  form completeness,2018-09-13 02:48:15.670,
365,Return application back to applicant,2018-09-13 02:48:23.287,
366,start_event_Loan  application received,2018-09-13 07:33:25.421,
366,Check  application  form completeness,2018-09-13 07:49:11.633,
366,Appraise property,2018-09-13 08:16:26.029,
366,Check credit history,2018-09-13 09:51:11.536,
366,Assess loan risk,2018-09-13 11:59:02.283,
366,Assess eligibility,2018-09-13 14:10:34.519,
367,start_event_Loan  application received,2018-09-16 19:17:33.193,
367,Check  application  form completeness,2018-09-16 19:18:47.841,
367,Return application back to applicant,2018-09-16 19:59:53.246,
367,Receive updated application,2018-09-16 20:52:10.971,
367,Check  application  form completeness,2018-09-16 21:04:55.461,
367,Appraise property,2018-09-16 21:19:22.102,
368,start_event_Loan  application received,2018-09-17 17:02:38.696,
368,Check  application  form completeness,2018-09-17 17:07:21.059,
368,Check credit history,2018-09-17 17:46:56.267,
368,Assess eligibility,2018-09-17 17:46:56.267,True
368,Appraise property,2018-09-17 18:13:56.883,
368,Assess loan risk,2018-09-17 19:45:20.400,
369,start_event_Loan  application received,2018-09-17 19:30:28.971,
369,Check  application  form completeness,2018-09-17 19:41:55.050,
369,Return application back to applicant,2018-09-17 20:37:06.865,
369,Receive updated application,2018-09-18 00:13:25.393,
369,Check  application  form completeness,2018-09-18 01:01:09.701,
369,Check if home insurance quote is requested,2018-09-18 01:01:09.701,True
370,start_event_Loan  application received,2018-09-20 23:21:30.366,
370,Check  application  form completeness,2018-09-21 00:58:10.127,
370,Return application back to applicant,2018-09-21 01:41:43.675,
370,Receive updated application,2018-09-21 01:53:28.919,
370,Check  application  form completeness,2018-09-21 02:23:25.215,
370,Appraise property,2018-09-21 02:35:07.874,
371,start_event_Loan  application received,2018-09-21 22:17:02.275,
371,Check  application  form completeness,2018-09-21 23:30:52.690,
371,Return application back to applicant,2018-09-22 00:09:02.694,
371,Receive updated application,2018-09-22 00:58:48.285,
371,Check  application  form completeness,2018-09-22 01:10:20.118,
371,Return application back to applicant,2018-09-22 01:49:47.280,
372,start_event_Loan  application received,2018-09-21 23:32:50.359,
372,Check  application  form completeness,2018-09-22 01:08:58.284,
372,Check credit history,2018-09-22 01:19:29.607,
372,Assess loan risk,2018-09-22 02:38:43.471,
372,Appraise property,2018-09-22 03:56:58.499,
372,Assess eligibility,2018-09-22 03:57:33.357,
373,start_event_Loan  application received,2018-09-22 11:20:07.645,
373,Check  application  form completeness,2018-09-22 12:01:55.410,
373,Appraise property,2018-09-22 12:14:31.046,
373,Approve application,2018-09-22 12:14:31.046,True
373,Check credit history,2018-09-22 13:55:30.599,
373,Assess loan risk,2018-09-22 15:08:22.754,
374,start_event_Loan  application received,2018-09-22 21:20:18.925,
374,Check  application  form completeness,2018-09-23 00:36:04.876,
374,Cancel application,2018-09-23 00:36:04.876,True
374,Appraise property,2018-09-23 03:01:26.344,
374,Check credit history,2018-09-23 05:07:52.318,
374,Assess eligibility,2018-09-23 05:07:52.318,True
375,start_event_Loan  application received,2018-09-23 16:34:59.041,
375,end_event_Loan  application canceled,2018-09-23 16:34:59.041,True
375,Check  application  form completeness,2018-09-23 17:51:53.873,
375,Return application back to applicant,2018-09-23 17:59:08.275,
375,Receive updated application,2018-09-23 18:22:09.273,
375,Check  application  form completeness,2018-09-23 20:21:19.051,
376,start_event_Loan  application received,2018-09-24 07:18:50.474,
376,Check  application  form completeness,2018-09-24 07:56:09.023,
376,Check credit history,2018-09-24 13:27:20.731,
376,Assess loan risk,2018-09-24 16:11:29.762,
376,Appraise property,2018-09-24 17:22:55.596,
376,Assess eligibility,2018-09-24 17:57:23.318,
377,start_event_Loan  application received,2018-09-25 08:49:01.299,
377,Check  application  form completeness,2018-09-25 09:59:26.331,
377,Send acceptance pack,2018-09-25 09:59:26.331,True
377,Appraise property,2018-09-25 10:34:18.497,
377,Check credit history,2018-09-25 11:55:01.320,
377,Assess loan risk,2018-09-25 12:22:47.848,
378,start_event_Loan  application received,2018-09-26 02:18:41.947,
378,Check  application  form completeness,2018-09-26 03:09:37.356,
378,Appraise property,2018-09-26 03:52:36.107,
378,Check credit history,2018-09-26 04:20:03.222,
378,Assess loan risk,2018-09-26 05:55:28.144,
378,Assess eligibility,2018-09-26 06:06:30.254,
379,start_event_Loan  application received,2018-09-26 06:27:16.343,
379,Check  application  form completeness,2018-09-26 06:42:08.608,
379,Check credit history,2018-09-26 08:03:58.933,
379,end_event_Loan  application canceled,2018-09-26 08:03:58.933,True
379,Assess loan risk,2018-09-26 08:15:33.098,
379,Appraise property,2018-09-26 13:04:18.191,
380,Assess eligibility,2018-09-26 19:17:29.343,True
380,start_event_Loan  application received,2018-09-26 18:58:46.069,
380,Check  application  form completeness,2018-09-26 19:07:50.833,
380,Return application back to applicant,2018-09-26 19:45:45.968,
380,Receive updated application,2018-09-26 20:09:44.976,
380,Check  application  form completeness,2018-09-27 00:12:16.493,
381,start_event_Loan  application received,2018-09-26 22:34:22.914,
381,Check  application  form completeness,2018-09-27 00:28:43.886,
381,start_event_Loan  application received,2018-09-27 00:28:43.886,True
381,Return application back to applicant,2018-09-27 00:43:05.695,
381,Assess eligibility,2018-09-27 00:43:05.695,True
381,Receive updated application,2018-09-27 01:07:12.538,
382,Assess eligibility,2018-09-27 09:05:07.578,True
382,start_event_Loan  application received,2018-09-27 05:19:06.579,
382,Check  application  form completeness,2018-09-27 05:27:34.979,
382,Check  application  form completeness,2018-09-27 05:27:34.979,True
382,Check credit history,2018-09-27 05:35:58.313,
382,Assess loan risk,2018-09-27 05:44:03.441,
383,start_event_Loan  application received,2018-09-27 11:09:38.175,
383,Check  application  form completeness,2018-09-27 15:01:21.537,
383,Verify repayment agreement,2018-09-27 15:01:21.537,True
383,Appraise property,2018-09-27 16:18:54.866,
383,Check credit history,2018-09-27 16:30:11.407,
383,Assess loan risk,2018-09-27 16:43:47.980,
384,start_event_Loan  application received,2018-09-29 05:03:39.211,
384,Check credit history,2018-09-29 05:03:39.211,True
384,Check  application  form completeness,2018-09-29 05:33:25.557,
384,Send home insurance quote,2018-09-29 05:33:25.557,True
384,Appraise property,2018-09-29 06:27:35.903,
384,Check credit history,2018-09-29 07:21:26.142,
385,start_event_Loan  application received,2018-09-29 13:58:06.511,
385,Check  application  form completeness,2018-09-29 14:06:01.689,
385,Reject application,2018-09-29 14:06:01.689,True
385,Check credit history,2018-09-29 14:13:49.248,
385,Assess loan risk,2018-09-29 14:19:57.626,
385,Appraise property,2018-09-29 15:34:30.884,
386,start_event_Loan  application received,2018-09-30 11:03:02.228,
386,Check  application  form completeness,2018-09-30 11:06:18.342,
386,Return application back to applicant,2018-09-30 11:48:49.399,
386,Receive updated application,2018-09-30 11:53:14.164,
386,Check  application  form completeness,2018-09-30 12:14:12.399,
386,Check credit history,2018-09-30 13:40:25.116,
387,start_event_Loan  application received,2018-10-01 01:00:08.650,
387,Check  application  form completeness,2018-10-01 03:27:27.946,
387,Appraise property,2018-10-01 07:20:41.391,
387,Send acceptance pack,2018-10-01 07:20:41.391,True
387,Check credit history,2018-10-01 09:31:32.344,
387,Assess loan risk,2018-10-01 09:51:09.028,
388,start_event_Loan  application received,2018-10-01 09:25:21.773,
388,Check  application  form completeness,2018-10-01 09:57:46.539,
388,Return application back to applicant,2018-10-01 10:21:12.526,
388,Receive updated application,2018-10-01 11:01:46.342,
388,Check  application  form completeness,2018-10-01 12:01:47.383,
388,Check credit history,2018-10-01 15:04:31.545,
389,Assess loan risk,2018-10-01 20:42:00.480,True
389,start_event_Loan  application received,2018-10-01 14:25:33.959,
389,Check  application  form completeness,2018-10-01 14:31:20.001,
389,Check credit history,2018-10-01 15:03:27.302,
389,Appraise property,2018-10-01 15:36:07.770,
389,start_event_Loan  application received,2018-10-01 15:36:07.770,True
390,start_event_Loan  application received,2018-10-04 02:32:08.617,
390,Check  application  form completeness,2018-10-04 02:45:34.875,
390,Check credit history,2018-10-04 03:05:26.593,
390,Assess loan risk,2018-10-04 05:45:55.154,
390,Appraise property,2018-10-04 05:47:45.237,
390,Assess eligibility,2018-10-04 06:50:47.387,
391,start_event_Loan  application received,2018-10-04 23:51:18.837,
391,Check  application  form completeness,2018-10-05 00:05:29.327,
391,Check credit history,2018-10-05 01:18:57.794,
391,Appraise property,2018-10-05 01:55:22.193,
391,Return application back to applicant,2018-10-05 01:55:22.193,True
391,Assess loan risk,2018-10-05 02:28:33.530,
392,start_event_Loan  application received,2018-10-05 07:57:40.005,
392,Check  application  form completeness,2018-10-05 10:05:05.197,
392,Appraise property,2018-10-05 17:39:29.299,
392,Check credit history,2018-10-05 18:07:30.375,
392,Assess loan risk,2018-10-05 20:07:15.976,
392,Assess eligibility,2018-10-05 22:31:19.382,
393,Check if home insurance quote is requested,2018-10-05 23:15:37.565,True
393,start_event_Loan  application received,2018-10-06 17:58:46.096,
393,Check  application  form completeness,2018-10-06 18:01:55.215,
393,Return application back to applicant,2018-10-06 19:34:23.195,
393,Receive updated application,2018-10-06 20:30:49.419,
393,Check  application  form completeness,2018-10-06 20:32:16.456,
394,start_event_Loan  application received,2018-10-07 00:42:08.050,
394,Approve application,2018-10-07 00:42:08.050,True
394,Check  application  form completeness,2018-10-07 05:53:33.755,
394,Check credit history,2018-10-07 06:59:03.074,
394,Assess loan risk,2018-10-07 08:02:31.096,
394,Appraise property,2018-10-07 08:37:42.259,
395,start_event_Loan  application received,2018-10-07 04:08:19.074,
395,Check  application  form completeness,2018-10-07 05:26:05.110,
395,Return application back to applicant,2018-10-07 06:01:11.285,
395,Receive updated application,2018-10-07 07:25:49.697,
395,Check  application  form completeness,2018-10-07 07:37:26.320,
395,Appraise property,2018-10-07 07:50:17.738,
396,start_event_Loan  application received,2018-10-08 13:32:54.222,
396,Check  application  form completeness,2018-10-08 14:01:28.419,
396,Appraise property,2018-10-08 14:17:28.002,
396,Check credit history,2018-10-08 16:02:29.273,
396,Assess loan risk,2018-10-08 16:19:47.039,
396,Assess eligibility,2018-10-08 16:47:22.492,
397,start_event_Loan  application received,2018-10-09 08:31:15.123,
397,Check  application  form completeness,2018-10-09 08:59:09.429,
397,Appraise property,2018-10-09 09:18:38.268,
397,Check credit history,2018-10-09 09:44:19.667,
397,Assess loan risk,2018-10-09 10:05:21.197,
397,Assess eligibility,2018-10-09 11:18:59.618,
398,start_event_Loan  application received,2018-10-10 01:58:53.184,
398,Check  application  form completeness,2018-10-10 03:06:48.036,
398,Check credit history,2018-10-10 03:34:59.496,
398,Appraise property,2018-10-10 04:16:23.486,
398,Assess loan risk,2018-10-10 07:39:30.500,
398,Assess eligibility,2018-10-10 09:10:04.340,
399,start_event_Loan  application received,2018-10-10 08:38:13.210,
399,Check  application  form completeness,2018-10-10 08:55:51.059,
399,Return application back to applicant,2018-10-10 09:16:24.851,
399,Receive updated application,2018-10-10 09:32:33.380,
399,Check  application  form completeness,2018-10-10 09:38:33.633,
399,Return application back to applicant,2018-10-10 11:54:50.722,
400,start_event_Loan  application received,2018-10-11 08:45:22.897,
400,Check  application  form completeness,2018-10-11 11:45:02.044,
400,Return application back to applicant,2018-10-11 11:57:53.457,
400,Receive updated application,2018-10-11 13:18:39.929,
400,Check  application  form completeness,2018-10-11 14:23:40.511,
400,Check credit history,2018-10-11 17:31:37.980,
401,start_event_Loan  application received,2018-10-11 23:49:24.215,
401,Check  application  form completeness,2018-10-12 00:52:57.031,
401,Return application back to applicant,2018-10-12 01:13:05.822,
401,Receive updated application,2018-10-12 02:35:17.627,
401,Check  application  form completeness,2018-10-12 03:15:52.599,
401,Appraise property,2018-10-12 03:55:32.111,
402,start_event_Loan  application received,2018-10-13 01:15:43.580,
402,Check  application  form completeness,2018-10-13 02:04:03.864,
402,end_event_Loan  application approved,2018-10-13 02:04:03.864,True
402,Return application back to applicant,2018-10-13 04:35:03.121,
402,Receive updated application,2018-10-13 05:44:06.346,
402,Check  application  form completeness,2018-10-13 06:04:36.631,
403,start_event_Loan  application received,2018-10-14 00:28:17.683,
403,Check  application  form completeness,2018-10-14 00:55:26.266,
403,Check credit history,2018-10-14 02:59:03.204,
403,Assess loan risk,2018-10-14 03:33:14.018,
403,Appraise property,2018-10-14 03:39:30.373,
403,Assess eligibility,2018-10-14 04:04:24.482,
404,start_event_Loan  application received,2018-10-14 14:08:16.917,
404,Send acceptance pack,2018-10-14 14:08:16.917,True
404,Check  application  form completeness,2018-10-14 14:59:40.226,
404,Appraise property,2018-10-14 15:19:41.031,
404,Check credit history,2018-10-14 15:58:54.253,
404,Assess loan risk,2018-10-14 16:35:10.903,
405,start_event_Loan  application received,2018-10-14 14:45:09.887,
405,Check  application  form completeness,2018-10-14 15:14:03.685,
405,start_event_Loan  application received,2018-10-14 15:14:03.685,True
405,Return application back to applicant,2018-10-14 18:11:05.673,
405,Receive updated application,2018-10-14 19:27:13.952,
405,Check  application  form completeness,2018-10-14 20:37:33.806,
406,start_event_Loan  application received,2018-10-14 15:12:44.800,
406,Verify repayment agreement,2018-10-14 15:12:44.800,True
406,Check  application  form completeness,2018-10-14 15:40:54.121,
406,Return application back to applicant,2018-10-14 16:13:20.821,
406,Receive updated application,2018-10-14 17:27:20.632,
406,Check  application  form completeness,2018-10-14 17:46:06.525,
407,start_event_Loan  application received,2018-10-16 13:47:14.744,
407,Check  application  form completeness,2018-10-16 14:46:16.863,
407,Return application back to applicant,2018-10-16 15:26:14.458,
407,Receive updated application,2018-10-16 17:33:48.345,
407,Check  application  form completeness,2018-10-16 17:50:25.265,
407,Check credit history,2018-10-16 20:57:50.074,
408,start_event_Loan  application received,2018-10-16 22:02:23.354,
408,Approve application,2018-10-16 22:02:23.354,True
408,Check  application  form completeness,2018-10-16 22:30:39.233,
408,Appraise property,2018-10-16 22:34:55.757,
408,Check credit history,2018-10-16 22:46:33.790,
408,Assess loan risk,2018-10-16 23:15:49.411,
409,start_event_Loan  application received,2018-10-17 07:30:43.359,
409,Assess loan risk,2018-10-17 07:30:43.359,True
409,Check  application  form completeness,2018-10-17 07:35:17.273,
409,Check credit history,2018-10-17 08:20:23.687,
409,Appraise property,2018-10-17 08:32:11.407,
409,Assess loan risk,2018-10-17 09:09:36.707,
410,start_event_Loan  application received,2018-10-20 14:18:29.637,
410,Check  application  form completeness,2018-10-20 16:05:51.789,
410,Appraise property,2018-10-20 18:38:39.877,
410,start_event_Loan  application received,2018-10-20 18:38:39.877,True
410,Check credit history,2018-10-20 19:49:51.481,
410,Assess loan risk,2018-10-20 19:56:27.415,
411,start_event_Loan  application received,2018-10-21 15:26:48.768,
411,Check  application  form completeness,2018-10-21 15:26:58.524,
411,Appraise property,2018-10-21 15:30:56.354,
411,Check credit history,2018-10-21 18:59:10.175,
411,Assess loan risk,2018-10-21 19:46:17.553,
411,Assess eligibility,2018-10-21 20:33:23.813,
412,start_event_Loan  application received,2018-10-23 05:53:43.302,
412,Assess loan risk,2018-10-23 05:53:43.302,True
412,Check  application  form completeness,2018-10-23 06:40:31.544,
412,Cancel application,2018-10-23 06:40:31.544,True
412,Check credit history,2018-10-23 06:45:13.514,
412,Assess loan risk,2018-10-23 08:29:44.327,
413,start_event_Loan  application received,2018-10-24 00:28:09.219,
413,Check  application  form completeness,2018-10-24 00:53:20.252,
413,Check credit history,2018-10-24 03:22:36.975,
413,Appraise property,2018-10-24 04:02:34.295,
413,Assess loan risk,2018-10-24 04:24:10.169,
413,Assess eligibility,2018-10-24 04:56:53.177,
414,start_event_Loan  application received,2018-10-24 09:50:20.901,
414,Check  application  form completeness,2018-10-24 10:29:00.973,
414,Return application back to applicant,2018-10-24 10:51:50.547,
414,Receive updated application,2018-10-24 11:14:50.071,
414,Check  application  form completeness,2018-10-24 16:01:25.090,
414,Return application back to applicant,2018-10-24 17:21:34.068,
415,start_event_Loan  application received,2018-10-24 10:07:55.178,
415,Check  application  form completeness,2018-10-24 11:21:06.003,
415,Return application back to applicant,2018-10-24 13:20:10.650,
415,Receive updated application,2018-10-24 13:24:35.410,
415,Appraise property,2018-10-24 13:24:35.410,True
415,Check  application  form completeness,2018-10-24 14:06:56.856,
416,Appraise property,2018-10-24 17:19:05.157,True
416,start_event_Loan  application received,2018-10-24 14:10:00.593,
416,Check  application  form completeness,2018-10-24 15:19:07.213,
416,Return application back to applicant,2018-10-24 15:47:31.559,
416,Receive updated application,2018-10-24 15:52:09.436,
416,Check  application  form completeness,2018-10-24 16:12:01.741,
417,start_event_Loan  application received,2018-10-24 14:57:46.343,
417,Check  application  form completeness,2018-10-24 15:30:48.893,
417,end_event_Loan  application approved,2018-10-24 15:30:48.893,True
417,Appraise property,2018-10-24 16:40:22.578,
417,Check credit history,2018-10-24 16:47:25.177,
417,Assess loan risk,2018-10-24 17:09:54.029,
418,start_event_Loan  application received,2018-10-26 01:07:06.186,
418,Assess eligibility,2018-10-26 01:07:06.186,True
418,Check  application  form completeness,2018-10-26 02:01:52.020,
418,Check credit history,2018-10-26 02:05:27.949,
418,Assess loan risk,2018-10-26 03:08:22.620,
418,Appraise property,2018-10-26 04:22:24.076,
419,start_event_Loan  application received,2018-10-26 06:19:45.713,
419,Check  application  form completeness,2018-10-26 09:11:13.585,
419,Check credit history,2018-10-26 09:47:21.673,
419,Assess loan risk,2018-10-26 12:41:42.609,
419,Appraise property,2018-10-26 13:16:09.814,
419,Assess eligibility,2018-10-26 13:39:36.576,
420,start_event_Loan  application received,2018-10-26 21:22:36.602,
420,Check  application  form completeness,2018-10-26 22:23:18.506,
420,Return application back to applicant,2018-10-26 23:33:57.366,
420,Receive updated application,2018-10-27 00:53:12.667,
420,Check  application  form completeness,2018-10-27 01:13:40.090,
420,Return application back to applicant,2018-10-27 01:39:39.853,
421,start_event_Loan  application received,2018-10-27 12:06:46.160,
421,Check  application  form completeness,2018-10-27 13:17:56.824,
421,Appraise property,2018-10-27 14:16:26.362,
421,Check credit history,2018-10-27 16:52:45.925,
421,Assess loan risk,2018-10-27 17:21:51.265,
421,end_event_Loan application rejected,2018-10-27 17:21:51.265,True
422,start_event_Loan  application received,2018-10-28 02:34:34.133,
422,Check  application  form completeness,2018-10-28 03:14:40.019,
422,Return application back to applicant,2018-10-28 03:28:00.034,
422,Receive updated application,2018-10-28 03:43:22.291,
422,Check  application  form completeness,2018-10-28 03:47:45.380,
422,Return application back to applicant,2018-10-28 05:09:01.743,
423,start_event_Loan  application received,2018-10-28 15:25:50.618,
423,Check  application  form completeness,2018-10-28 17:09:22.061,
423,Check credit history,2018-10-28 19:07:11.227,
423,Assess loan risk,2018-10-28 19:32:51.984,
423,Return application back to applicant,2018-10-28 19:32:51.984,True
423,Appraise property,2018-10-28 19:33:45.132,
424,start_event_Loan  application received,2018-10-29 07:04:38.180,
424,Check  application  form completeness,2018-10-29 07:09:15.098,
424,Appraise property,2018-10-29 07:40:54.072,
424,Check credit history,2018-10-29 07:56:34.323,
424,Assess loan risk,2018-10-29 09:21:22.518,
424,Assess eligibility,2018-10-29 09:53:51.396,
425,end_event_Loan  application approved,2018-10-29 16:36:09.374,True
425,start_event_Loan  application received,2018-10-31 05:22:46.640,
425,Check  application  form completeness,2018-10-31 05:40:59.817,
425,Appraise property,2018-10-31 06:02:56.007,
425,Check credit history,2018-10-31 06:32:44.145,
425,Check credit history,2018-10-31 06:32:44.145,True
426,start_event_Loan  application received,2018-11-01 00:35:51.826,
426,Check  application  form completeness,2018-11-01 00:39:24.585,
426,Approve application,2018-11-01 00:39:24.585,True
426,Return application back to applicant,2018-11-01 01:22:23.088,
426,Receive updated application,2018-11-01 02:21:03.282,
426,Check  application  form completeness,2018-11-01 02:30:35.854,
427,start_event_Loan  application received,2018-11-02 17:04:33.070,
427,Check  application  form completeness,2018-11-02 18:11:59.283,
427,Return application back to applicant,2018-11-02 18:22:20.347,
427,Receive updated application,2018-11-02 18:22:26.741,
427,Check  application  form completeness,2018-11-02 20:05:49.701,
427,Return application back to applicant,2018-11-02 21:46:26.652,
428,start_event_Loan  application received,2018-11-05 13:17:03.902,
428,Check  application  form completeness,2018-11-05 14:11:17.102,
428,Return application back to applicant,2018-11-05 14:56:18.070,
428,Receive updated application,2018-11-05 16:09:02.950,
428,Check  application  form completeness,2018-11-05 16:43:19.217,
428,Return application back to applicant,2018-11-05 19:22:17.237,
429,start_event_Loan  application received,2018-11-07 01:41:20.373,
429,Check  application  form completeness,2018-11-07 02:43:32.512,
429,Return application back to applicant,2018-11-07 02:52:54.262,
429,Receive updated application,2018-11-07 03:11:46.324,
429,Check  application  form completeness,2018-11-07 03:37:37.360,
429,Assess eligibility,2018-11-07 03:37:37.360,True
430,start_event_Loan  application received,2018-11-07 08:16:38.639,
430,Send acceptance pack,2018-11-07 08:16:38.639,True
430,Check  application  form completeness,2018-11-07 10:32:23.998,
430,Appraise property,2018-11-07 13:30:17.575,
430,Check credit history,2018-11-07 16:19:44.725,
430,Assess loan risk,2018-11-07 16:32:36.755,
431,start_event_Loan  application received,2018-11-10 04:15:54.991,
431,Check  application  form completeness,2018-11-10 04:46:47.170,
431,Appraise property,2018-11-10 05:11:41.951,
431,Check credit history,2018-11-10 07:09:12.699,
431,Assess loan risk,2018-11-10 07:35:56.701,
431,Receive updated application,2018-11-10 07:35:56.701,True
432,start_event_Loan  application received,2018-11-11 17:19:45.494,
432,Check  application  form completeness,2018-11-11 17:53:12.973,
432,Appraise property,2018-11-11 22:14:47.169,
432,Return application back to applicant,2018-11-11 22:14:47.169,True
432,Check credit history,2018-11-12 00:19:10.773,
432,Assess loan risk,2018-11-12 00:39:47.763,
433,start_event_Loan  application received,2018-11-12 05:51:43.773,
433,Check  application  form completeness,2018-11-12 06:46:40.119,
433,Return application back to applicant,2018-11-12 07:19:07.926,
433,Receive updated application,2018-11-12 07:46:45.091,
433,Check  application  form completeness,2018-11-12 08:06:36.567,
433,Return application back to applicant,2018-11-12 09:40:45.905,
