caseid,activity,ts,noise,outcome
63,Receive updated application,2017-11-16 13:13:29.259,,Check  application  form completeness
63,Check  application  form completeness,2017-11-16 13:27:55.254,,Appraise property
63,Appraise property,2017-11-16 13:55:33.864,,Check credit history
65,start_event_Loan  application received,2017-11-17 10:14:09.651,,Receive updated application
65,Receive updated application,2017-11-17 10:14:09.651,True,Check  application  form completeness
65,Check  application  form completeness,2017-11-17 13:20:45.723,,Return application back to applicant
65,Return application back to applicant,2017-11-17 13:39:24.602,,Receive updated application
65,Receive updated application,2017-11-17 13:43:04.049,,Check  application  form completeness
65,Check  application  form completeness,2017-11-17 17:07:21.171,,Return application back to applicant
65,Return application back to applicant,2017-11-17 17:21:20.058,,Receive updated application
65,Receive updated application,2017-11-17 18:38:06.969,,Check  application  form completeness
65,Check  application  form completeness,2017-11-17 19:32:31.266,,Check credit history
65,Check credit history,2017-11-17 19:41:40.492,,Appraise property
65,Appraise property,2017-11-17 22:19:30.575,,Assess loan risk
70,start_event_Loan  application received,2017-11-26 09:09:38.129,,Check  application  form completeness
70,Check  application  form completeness,2017-11-26 09:48:58.431,,Return application back to applicant
70,Return application back to applicant,2017-11-26 10:21:00.289,,Receive updated application
70,Receive updated application,2017-11-26 10:41:04.865,,Check  application  form completeness
70,Check  application  form completeness,2017-11-26 12:42:35.014,,Return application back to applicant
70,Return application back to applicant,2017-11-26 12:50:01.239,,Check  application  form completeness
70,Check  application  form completeness,2017-11-26 12:50:01.239,True,Receive updated application
70,Receive updated application,2017-11-26 12:57:50.676,,Check  application  form completeness
70,Check  application  form completeness,2017-11-26 13:50:30.031,,Check credit history
70,Check credit history,2017-11-26 14:02:18.920,,Appraise property
70,Appraise property,2017-11-26 14:50:05.345,,Assess loan risk
71,start_event_Loan  application received,2017-11-26 18:42:08.010,,Check  application  form completeness
71,Check  application  form completeness,2017-11-26 21:13:31.337,,Appraise property
71,Appraise property,2017-11-26 21:44:31.369,,Check credit history
71,Check credit history,2017-11-26 22:08:17.831,,Assess loan risk
71,Assess loan risk,2017-11-27 00:16:06.094,,Assess eligibility
71,Assess eligibility,2017-11-27 01:06:54.478,,Check if home insurance quote is requested
71,Check if home insurance quote is requested,2017-11-27 03:09:17.373,,Send home insurance quote
71,Send home insurance quote,2017-11-27 03:22:09.251,,Assess loan risk
71,Assess loan risk,2017-11-27 03:22:09.251,True,Verify repayment agreement
71,Verify repayment agreement,2017-11-27 03:26:27.486,,Cancel application
71,Cancel application,2017-11-27 03:56:50.418,,end_event_Loan  application canceled
74,start_event_Loan  application received,2017-11-28 18:05:10.154,,Check  application  form completeness
74,Check  application  form completeness,2017-11-28 18:58:34.386,,Return application back to applicant
74,Return application back to applicant,2017-11-28 20:08:43.450,,Receive updated application
74,Receive updated application,2017-11-28 20:15:14.905,,Check  application  form completeness
74,Check  application  form completeness,2017-11-28 20:24:08.081,,Return application back to applicant
74,Return application back to applicant,2017-11-28 21:17:47.287,,Receive updated application
74,Receive updated application,2017-11-28 21:22:47.247,,Check  application  form completeness
74,Check  application  form completeness,2017-11-28 21:40:20.378,,Return application back to applicant
74,Return application back to applicant,2017-11-28 21:50:24.083,,Receive updated application
74,Receive updated application,2017-11-28 22:26:57.471,,Receive updated application
74,Receive updated application,2017-11-28 22:58:27.423,True,Check  application  form completeness
75,start_event_Loan  application received,2017-11-28 20:11:26.460,,Check  application  form completeness
75,Check  application  form completeness,2017-11-28 20:30:29.971,,Appraise property
75,Appraise property,2017-11-28 20:59:00.773,,Check credit history
75,Check credit history,2017-11-28 21:05:00.278,,Assess loan risk
75,Assess loan risk,2017-11-28 22:00:15.174,,end_event_Loan application rejected
75,end_event_Loan application rejected,2017-11-28 22:00:15.174,True,Assess eligibility
75,Assess eligibility,2017-11-28 22:13:49.640,,Check if home insurance quote is requested
75,Check if home insurance quote is requested,2017-11-28 22:27:15.859,,Send home insurance quote
75,Send home insurance quote,2017-11-29 00:43:38.671,,Verify repayment agreement
75,Verify repayment agreement,2017-11-29 01:00:00.402,,Cancel application
75,Cancel application,2017-11-29 01:12:07.156,,end_event_Loan  application canceled
77,start_event_Loan  application received,2017-12-03 14:58:26.298,,Check  application  form completeness
77,Check  application  form completeness,2017-12-03 15:50:14.594,,Check if home insurance quote is requested
77,Check if home insurance quote is requested,2017-12-03 15:50:14.594,True,Return application back to applicant
77,Return application back to applicant,2017-12-03 17:38:37.818,,Receive updated application
77,Receive updated application,2017-12-03 17:44:49.408,,Check  application  form completeness
77,Check  application  form completeness,2017-12-03 18:15:37.898,,Return application back to applicant
77,Return application back to applicant,2017-12-03 20:04:56.708,,Receive updated application
77,Receive updated application,2017-12-03 20:32:39.515,,Check  application  form completeness
77,Check  application  form completeness,2017-12-03 20:35:34.989,,Cancel application
77,Cancel application,2017-12-03 20:35:34.989,True,Appraise property
77,Appraise property,2017-12-03 23:10:38.363,,Check credit history
80,Receive updated application,2017-12-04 09:51:06.261,True,start_event_Loan  application received
80,start_event_Loan  application received,2017-12-05 10:27:17.707,,Check  application  form completeness
80,Check  application  form completeness,2017-12-05 10:41:46.083,,Receive updated application
80,Receive updated application,2017-12-05 10:41:46.083,True,Return application back to applicant
80,Return application back to applicant,2017-12-05 11:05:53.590,,Receive updated application
80,Receive updated application,2017-12-05 11:40:53.950,,Check  application  form completeness
80,Check  application  form completeness,2017-12-05 11:44:26.456,,Appraise property
80,Appraise property,2017-12-05 12:38:38.934,,end_event_Loan  application canceled
80,end_event_Loan  application canceled,2017-12-05 12:38:38.934,True,Check credit history
80,Check credit history,2017-12-05 13:32:10.600,,Assess loan risk
80,Assess loan risk,2017-12-05 13:44:25.169,,Assess eligibility
81,start_event_Loan  application received,2017-12-07 07:08:00.421,,Check  application  form completeness
81,Check  application  form completeness,2017-12-07 07:24:10.475,,Return application back to applicant
81,Return application back to applicant,2017-12-07 09:24:57.078,,Receive updated application
81,Receive updated application,2017-12-07 09:35:06.547,,Check  application  form completeness
81,Check  application  form completeness,2017-12-07 10:15:34.863,,Return application back to applicant
81,Return application back to applicant,2017-12-07 11:50:17.348,,Receive updated application
81,Receive updated application,2017-12-07 12:27:57.920,,Check  application  form completeness
81,Check  application  form completeness,2017-12-07 12:36:36.152,,Return application back to applicant
81,Return application back to applicant,2017-12-07 12:42:14.356,,Return application back to applicant
81,Return application back to applicant,2017-12-07 12:42:14.356,True,Receive updated application
81,Receive updated application,2017-12-07 12:50:13.664,,Check  application  form completeness
86,start_event_Loan  application received,2017-12-14 01:54:06.203,,end_event_Loan application rejected
86,end_event_Loan application rejected,2017-12-14 01:54:06.203,True,Check  application  form completeness
86,Check  application  form completeness,2017-12-14 02:09:26.584,,Check credit history
86,Check credit history,2017-12-14 02:23:03.319,,Assess loan risk
86,Assess loan risk,2017-12-14 03:14:35.184,,Appraise property
86,Appraise property,2017-12-14 04:07:19.121,,Assess eligibility
86,Assess eligibility,2017-12-14 04:35:32.695,,Check if home insurance quote is requested
86,Check if home insurance quote is requested,2017-12-14 04:52:49.145,,Send home insurance quote
86,Send home insurance quote,2017-12-14 06:07:52.708,,Reject application
86,Reject application,2017-12-14 06:07:52.708,True,Verify repayment agreement
86,Verify repayment agreement,2017-12-14 07:04:23.404,,Assess loan risk
88,start_event_Loan  application received,2017-12-17 14:14:45.997,,Check  application  form completeness
88,Check  application  form completeness,2017-12-17 14:18:09.817,,Return application back to applicant
88,Return application back to applicant,2017-12-17 14:43:20.052,,Receive updated application
88,Receive updated application,2017-12-17 15:04:33.587,,Check  application  form completeness
88,Check  application  form completeness,2017-12-17 15:59:08.503,,Appraise property
88,Appraise property,2017-12-17 17:01:03.779,,Check credit history
88,Check credit history,2017-12-17 19:17:10.376,,Assess loan risk
88,Assess loan risk,2017-12-17 19:35:33.177,,Assess eligibility
88,Assess eligibility,2017-12-17 19:50:21.583,,Check if home insurance quote is requested
88,Check if home insurance quote is requested,2017-12-17 20:15:30.909,,Send acceptance pack
88,Send acceptance pack,2017-12-17 20:53:30.906,,end_event_Loan  application approved
89,start_event_Loan  application received,2017-12-18 11:21:36.935,,Check  application  form completeness
89,Check  application  form completeness,2017-12-18 11:54:53.845,,Return application back to applicant
89,Return application back to applicant,2017-12-18 14:23:11.290,,Receive updated application
89,Receive updated application,2017-12-18 15:08:50.293,,Check  application  form completeness
89,Check  application  form completeness,2017-12-18 15:26:12.330,,Return application back to applicant
89,Return application back to applicant,2017-12-18 16:00:52.811,,Receive updated application
89,Receive updated application,2017-12-18 16:12:08.576,,Check  application  form completeness
89,Check  application  form completeness,2017-12-18 16:25:18.775,,Return application back to applicant
89,Return application back to applicant,2017-12-18 16:34:36.807,,Receive updated application
